company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,daily_rank,difficulty_class
UA,2389,2025-08-15,ORD,RSW,0.25363406206712624,470.0,Medium
OO,5517,2025-08-01,ORD,PVD,0.3310678605593882,385.0,Easy
UA,1297,2025-08-07,ORD,DFW,0.25203180100773903,523.0,Difficult
OO,4739,2025-08-14,ORD,GRB,0.28800711835075066,374.0,Easy
YX,3440,2025-08-14,ORD,YYZ,0.2902691638985648,365.0,Easy
OO,5251,2025-08-06,ORD,ASE,0.23560048220261534,468.0,Medium
UA,907,2025-08-05,ORD,FRA,0.3490678658669011,179.0,Easy
G7,4425,2025-08-15,ORD,GRR,0.35759284484763276,75.0,Easy
UA,721,2025-08-12,ORD,BOS,0.27024731536373625,322.0,Easy
OO,5260,2025-08-02,ORD,FSD,0.3608050154138845,262.0,Easy
OO,5555,2025-08-02,ORD,MKE,0.3656374873236007,230.0,Easy
UA,1492,2025-08-07,ORD,CMH,0.4251647820979231,18.0,Easy
G7,4610,2025-08-11,ORD,XNA,0.27987588096789645,482.0,Medium
OO,5470,2025-08-12,ORD,GEG,0.33967269121326077,82.0,Easy
OO,5946,2025-08-02,ORD,RAP,0.33414625375916845,394.0,Easy
OO,5555,2025-08-08,ORD,MKE,0.35889888484618443,155.0,Easy
UA,2628,2025-08-14,ORD,BNA,0.2413078269931313,506.0,Difficult
UA,1620,2025-08-03,ORD,SEA,0.3395972865840132,240.0,Easy
G7,4436,2025-08-14,ORD,SGF,0.33475614630681133,161.0,Easy
UA,2427,2025-08-08,ORD,CVG,0.3573192634570273,164.0,Easy
OO,5027,2025-08-10,ORD,MCW,0.2065928363105441,534.0,Difficult
YX,3614,2025-08-02,ORD,MCI,0.32999417017083826,407.0,Medium
OO,5274,2025-08-08,ORD,SBN,0.3790830558703752,89.0,Easy
UA,2424,2025-08-07,ORD,RDU,0.3635154729597674,149.0,Easy
UA,881,2025-08-05,ORD,HND,0.4715808519712804,5.0,Easy
UA,1599,2025-08-07,ORD,DEN,0.32904895539706164,319.0,Easy
UA,416,2025-08-08,ORD,MXP,0.3225591734958115,322.0,Easy
UA,2658,2025-08-09,ORD,SMF,0.3698046051954468,74.0,Easy
OO,5414,2025-08-03,ORD,MEM,0.32637476473359034,311.0,Easy
UA,2226,2025-08-13,ORD,CLE,0.33153034194166575,191.0,Easy
UA,1909,2025-08-04,ORD,TVC,0.3170438664796322,212.0,Easy
OO,5964,2025-08-07,ORD,CID,0.38232329139044174,76.0,Easy
OO,5289,2025-08-08,ORD,CRW,0.25364970271365345,513.0,Difficult
UA,1215,2025-08-09,ORD,ANC,0.36687583972180376,86.0,Easy
OO,5810,2025-08-05,ORD,PIA,0.37255610989817434,93.0,Easy
UA,307,2025-08-04,ORD,COS,0.34423026210165286,94.0,Easy
UA,2609,2025-08-10,ORD,SNA,0.3197963021341694,289.0,Easy
UA,563,2025-08-11,ORD,EWR,0.2820002058302129,480.0,Medium
G7,4530,2025-08-08,ORD,SGF,0.3260829420553289,313.0,Easy
UA,752,2025-08-08,ORD,DCA,0.2052210517590863,541.0,Difficult
UA,1967,2025-08-01,ORD,LAX,0.3314153503341433,381.0,Easy
OO,5521,2025-08-04,ORD,ATW,0.296529081842983,316.0,Easy
UA,1398,2025-08-02,ORD,ATL,0.40052089762536536,97.0,Easy
OO,5470,2025-08-10,ORD,GEG,0.29783471385038235,406.0,Medium
UA,980,2025-08-04,ORD,DUB,0.3372637871013697,119.0,Easy
UA,2691,2025-08-13,ORD,EWR,0.28628350519982976,374.0,Easy
OO,5470,2025-08-14,ORD,GEG,0.2879402116004618,375.0,Easy
UA,2629,2025-08-12,ORD,CLE,0.24563884984550888,388.0,Easy
UA,1710,2025-08-11,ORD,SMF,0.4083697363174697,21.0,Easy
UA,929,2025-08-02,ORD,LHR,0.38745336597135294,136.0,Easy
UA,1756,2025-08-03,ORD,YYZ,0.30960438999910317,390.0,Easy
G7,4501,2025-08-13,ORD,AVP,0.33583138907400034,174.0,Easy
G7,4559,2025-08-05,ORD,SDF,0.2877607163816812,415.0,Medium
UA,1775,2025-08-12,ORD,FLL,0.31358612163891825,179.0,Easy
OO,5968,2025-08-02,ORD,ACK,0.3081136544586049,448.0,Medium
OO,5131,2025-08-01,ORD,CMX,0.37557099295606594,150.0,Easy
YX,3569,2025-08-01,ORD,DTW,0.3841448150143588,121.0,Easy
UA,2691,2025-08-03,ORD,EWR,0.27807823520167524,480.0,Medium
UA,1010,2025-08-15,ORD,DCA,0.17540096112149,539.0,Difficult
OO,4766,2025-08-13,ORD,OKC,0.3523640328310598,103.0,Easy
OO,5930,2025-08-03,ORD,FAR,0.39621828594632114,24.0,Easy
OO,4748,2025-08-11,ORD,ATW,0.3929495750045032,47.0,Easy
OO,5437,2025-08-03,ORD,DLH,0.3485984014229634,195.0,Easy
UA,2394,2025-08-15,ORD,DEN,0.2894322481207256,355.0,Easy
UA,2661,2025-08-07,ORD,LGA,0.25260114242612924,522.0,Difficult
UA,1983,2025-08-03,ORD,LAX,0.28977929233458516,454.0,Medium
UA,1775,2025-08-11,ORD,FLL,0.2871379677716694,464.0,Medium
YX,3700,2025-08-01,ORD,BNA,0.29195368619070255,500.0,Difficult
UA,1306,2025-08-10,ORD,TPA,0.3315819225739418,229.0,Easy
OO,5555,2025-08-07,ORD,MKE,0.3494453864270773,216.0,Easy
UA,2290,2025-08-10,ORD,DFW,0.2971464458570917,409.0,Medium
UA,2347,2025-08-09,ORD,CLE,0.33169329613032655,244.0,Easy
UA,1655,2025-08-04,ORD,DCA,0.2797565842655286,395.0,Easy
UA,660,2025-08-08,ORD,SAN,0.35017095120870245,199.0,Easy
G7,4529,2025-08-04,ORD,SGF,0.3594854865547048,45.0,Easy
UA,721,2025-08-01,ORD,BOS,0.34617171300953536,314.0,Easy
G7,4610,2025-08-04,ORD,XNA,0.2908945960776042,343.0,Easy
UA,1182,2025-08-07,ORD,SJC,0.3516270789666809,200.0,Easy
UA,2418,2025-08-10,ORD,PHL,0.3177011316561184,298.0,Easy
UA,1291,2025-08-07,ORD,IAH,0.48815458010117535,5.0,Easy
UA,576,2025-08-05,ORD,LAX,0.3355041975298352,244.0,Easy
OO,4718,2025-08-07,ORD,DAY,0.32332711946443576,346.0,Easy
UA,1923,2025-08-12,ORD,CID,0.4084961080287857,8.0,Easy
UA,1742,2025-08-12,ORD,JAX,0.3104357869420366,187.0,Easy
G7,4549,2025-08-08,ORD,MLI,0.33011916986738826,292.0,Easy
UA,1980,2025-08-13,ORD,LGA,0.2302432297262323,473.0,Medium
UA,1044,2025-08-09,ORD,LAX,0.33400953324148625,226.0,Easy
UA,1801,2025-08-13,ORD,DEN,0.338426872289757,162.0,Easy
UA,1182,2025-08-01,ORD,SJC,0.3739954331294385,166.0,Easy
OO,5099,2025-08-13,ORD,CIU,0.29335289773362844,345.0,Easy
UA,1708,2025-08-14,ORD,CLE,0.3705178828247088,48.0,Easy
G7,4559,2025-08-13,ORD,SDF,0.3245095174440349,225.0,Easy
OO,5868,2025-08-05,ORD,YWG,0.2920033058880769,401.0,Easy
OO,5999,2025-08-11,ORD,OKC,0.3985883900893891,37.0,Easy
UA,2243,2025-08-09,ORD,RIC,0.3251524737295302,269.0,Easy
OO,5262,2025-08-01,ORD,LNK,0.3345933434191944,369.0,Easy
YX,3690,2025-08-02,ORD,IND,0.39953630652335204,101.0,Easy
OO,5275,2025-08-04,ORD,DLH,0.34886602897007185,72.0,Easy
UA,2657,2025-08-09,ORD,IAH,0.313151749876441,313.0,Easy
G7,4390,2025-08-14,ORD,CHA,0.35809185138600763,75.0,Easy
OO,5593,2025-08-08,ORD,MEM,0.24870476493040394,519.0,Difficult
OO,5215,2025-08-01,ORD,LNK,0.33572438183262704,362.0,Easy
OO,5603,2025-08-15,ORD,FNT,0.3621556317879868,61.0,Easy
OO,5810,2025-08-13,ORD,PIA,0.27535975289570336,408.0,Medium
G7,4406,2025-08-11,ORD,TVC,0.2936919385842128,442.0,Medium
G7,4474,2025-08-01,ORD,AVL,0.267086287064333,530.0,Difficult
OO,5405,2025-08-03,ORD,SCE,0.2687510543276952,498.0,Difficult
UA,1775,2025-08-04,ORD,FLL,0.25638222050453074,486.0,Medium
UA,476,2025-08-12,ORD,CVG,0.2608495001560154,349.0,Easy
OO,5094,2025-08-08,ORD,RHI,0.2895773431157777,445.0,Medium
UA,938,2025-08-05,ORD,LHR,0.3528804189375965,166.0,Easy
UA,2609,2025-08-07,ORD,SNA,0.38404029372548276,69.0,Easy
UA,1905,2025-08-01,ORD,PIT,0.42539854557218654,22.0,Easy
UA,2618,2025-08-01,ORD,STL,0.4105721217490804,44.0,Easy
UA,1258,2025-08-09,ORD,UVF,0.2798890425474728,420.0,Medium
UA,310,2025-08-12,ORD,MCI,0.38644193980032643,17.0,Easy
UA,767,2025-08-14,ORD,DEN,0.31946402637180327,220.0,Easy
UA,422,2025-08-02,ORD,ATH,0.3820120247027109,155.0,Easy
UA,490,2025-08-01,ORD,SAT,0.3205542159006581,411.0,Medium
UA,291,2025-08-13,ORD,BDL,0.3625671540732427,75.0,Easy
OO,5748,2025-08-11,ORD,YWG,0.3365713121633197,268.0,Easy
UA,2369,2025-08-11,ORD,AUS,0.31939366880512576,343.0,Easy
G7,4517,2025-08-13,ORD,SCE,0.38126621095737356,28.0,Easy
OO,5320,2025-08-04,ORD,MKE,0.30975742689674846,241.0,Easy
UA,2172,2025-08-10,ORD,FAI,0.37887883579261883,45.0,Easy
YX,3440,2025-08-05,ORD,YYZ,0.26930083476687133,452.0,Medium
OO,5593,2025-08-13,ORD,MEM,0.2805058835364849,393.0,Easy
UA,1113,2025-08-02,ORD,ALB,0.33809196413542536,372.0,Easy
UA,1584,2025-08-06,ORD,LAX,0.3292392671593503,233.0,Easy
G7,4380,2025-08-03,ORD,SYR,0.4045714681373223,20.0,Easy
UA,2488,2025-08-12,ORD,LGA,0.1388417591514535,467.0,Medium
YX,3535,2025-08-05,ORD,MSN,0.31283140943116394,335.0,Easy
OO,5790,2025-08-10,ORD,CRW,0.30540290301352335,370.0,Easy
OO,5748,2025-08-14,ORD,YWG,0.31048943684781966,264.0,Easy
UA,2137,2025-08-06,ORD,SLC,0.307158539340988,318.0,Easy
UA,2347,2025-08-14,ORD,CLE,0.38955867168112085,18.0,Easy
OO,5505,2025-08-10,ORD,SBN,0.20298393940546416,537.0,Difficult
UA,343,2025-08-09,ORD,SFO,0.3541334306225121,127.0,Easy
UA,411,2025-08-06,ORD,DTW,0.34041797153659364,191.0,Easy
UA,1941,2025-08-13,ORD,CVG,0.2900249765021139,359.0,Easy
OO,5833,2025-08-11,ORD,DTW,0.3000368955022138,421.0,Medium
UA,1006,2025-08-11,ORD,LGA,0.22503200280768257,545.0,Difficult
G7,4416,2025-08-07,ORD,STL,0.3617380970123425,161.0,Easy
OO,5420,2025-08-09,ORD,MLI,0.31745943668386867,296.0,Easy
OO,5930,2025-08-04,ORD,FAR,0.3045168139070176,267.0,Easy
UA,617,2025-08-12,ORD,CLT,0.2964678733430062,241.0,Easy
OO,5026,2025-08-06,ORD,JST,0.17539406110448297,494.0,Difficult
UA,1069,2025-08-03,ORD,DCA,0.28627223912111993,459.0,Medium
G7,4461,2025-08-15,ORD,ABE,0.26964014693825433,425.0,Medium
OO,5448,2025-08-06,ORD,FWA,0.3263445539841266,242.0,Easy
UA,2106,2025-08-10,ORD,SFO,0.36703338011374675,83.0,Easy
YX,3718,2025-08-03,ORD,MSN,0.39999191376099785,22.0,Easy
UA,2481,2025-08-01,ORD,SYR,0.41398060634365735,41.0,Easy
OO,5646,2025-08-01,ORD,ATW,0.284561169882566,518.0,Difficult
UA,2278,2025-08-01,ORD,SEA,0.3973962002552806,76.0,Easy
G7,4452,2025-08-01,ORD,RIC,0.3261074286588769,393.0,Easy
UA,845,2025-08-14,ORD,GRU,0.3692782293788701,50.0,Easy
UA,660,2025-08-12,ORD,SAN,0.2878689555210696,273.0,Easy
UA,1923,2025-08-09,ORD,CID,0.31088460249129635,318.0,Easy
UA,1492,2025-08-11,ORD,CMH,0.3246674406079996,321.0,Easy
UA,2343,2025-08-12,ORD,IND,0.2434127040419241,392.0,Easy
UA,602,2025-08-12,ORD,PHX,0.23495648603121808,406.0,Medium
UA,2059,2025-08-11,ORD,PDX,0.35494441842678837,174.0,Easy
UA,2609,2025-08-03,ORD,SNA,0.32088643110302095,339.0,Easy
UA,1641,2025-08-10,ORD,IND,0.3105077068433655,349.0,Easy
UA,2071,2025-08-07,ORD,SAN,0.27277802335161383,498.0,Difficult
OO,5532,2025-08-08,ORD,MCI,0.38135751992591155,83.0,Easy
OO,5344,2025-08-07,ORD,MBS,0.34095020864210945,255.0,Easy
YX,3433,2025-08-13,ORD,CVG,0.30863171285632873,288.0,Easy
OO,5474,2025-08-07,ORD,MBS,0.36944256665917174,124.0,Easy
OO,5538,2025-08-04,ORD,HSV,0.3048214605769681,264.0,Easy
OO,5118,2025-08-13,ORD,PLN,0.30567104100874454,303.0,Easy
UA,793,2025-08-06,ORD,DFW,0.31521137733566484,286.0,Easy
UA,1485,2025-08-02,ORD,SEA,0.379205313281786,171.0,Easy
UA,2211,2025-08-01,ORD,SEA,0.4066990088429723,52.0,Easy
OO,5225,2025-08-04,ORD,MKE,0.33234298910039906,139.0,Easy
UA,1492,2025-08-12,ORD,CMH,0.24227789873825453,396.0,Easy
UA,2370,2025-08-06,ORD,BOS,0.3653240540890037,113.0,Easy
OO,5729,2025-08-04,ORD,FNT,0.3302877327103639,146.0,Easy
YX,3641,2025-08-04,ORD,GRR,0.24779685827999684,508.0,Difficult
UA,1823,2025-08-09,ORD,IAH,0.28757343528161805,400.0,Easy
UA,2138,2025-08-02,ORD,LGA,0.3160311572953431,436.0,Medium
UA,2182,2025-08-03,ORD,PHL,0.29127437731276934,448.0,Medium
UA,2005,2025-08-02,ORD,TYS,0.3526281087989436,300.0,Easy
OO,5420,2025-08-02,ORD,MLI,0.340520379690123,361.0,Easy
OO,5427,2025-08-05,ORD,PIA,0.3246325642583181,292.0,Easy
UA,3,2025-08-09,ORD,ZRH,0.3431325357173774,181.0,Easy
UA,359,2025-08-02,ORD,MEX,0.35317541144490594,297.0,Easy
YX,3542,2025-08-13,ORD,YUL,0.24075310015599513,466.0,Medium
UA,669,2025-08-01,ORD,AUS,0.11672343383647706,559.0,Difficult
YX,3433,2025-08-01,ORD,CVG,0.34767201779207496,306.0,Easy
G7,4451,2025-08-10,ORD,DTW,0.31662638441125784,305.0,Easy
UA,2483,2025-08-06,ORD,IAH,0.3396242815630587,193.0,Easy
UA,881,2025-08-09,ORD,HND,0.4388591597459189,4.0,Easy
UA,1643,2025-08-06,ORD,SEA,0.2523172779841977,454.0,Medium
UA,1209,2025-08-07,ORD,EWR,0.3179412497551009,363.0,Easy
UA,2361,2025-08-08,ORD,LAX,0.2413584991327447,526.0,Difficult
UA,2347,2025-08-12,ORD,CLE,0.5381187031016257,1.0,Easy
OO,5280,2025-08-10,ORD,DSM,0.37087977638458053,66.0,Easy
OO,5737,2025-08-07,ORD,OMA,0.36460846301515365,143.0,Easy
OO,5448,2025-08-10,ORD,FWA,0.3171033202138529,302.0,Easy
UA,2232,2025-08-15,ORD,MSP,0.26652388312892894,436.0,Medium
UA,2040,2025-08-08,ORD,DEN,0.35588792206526515,171.0,Easy
UA,791,2025-08-06,ORD,DEN,0.2836467827439364,400.0,Easy
UA,2226,2025-08-07,ORD,CLE,0.3395430142117415,263.0,Easy
UA,1403,2025-08-11,ORD,SLC,0.3420921978971732,239.0,Easy
UA,1124,2025-08-08,ORD,IAH,0.32933919421828034,294.0,Easy
UA,2417,2025-08-11,ORD,SAN,0.3133432828780521,367.0,Easy
UA,2039,2025-08-06,ORD,MCO,0.3287647849147711,235.0,Easy
UA,987,2025-08-13,ORD,CDG,0.35559412099817717,97.0,Easy
UA,293,2025-08-15,ORD,LGA,0.2647394543707353,446.0,Medium
YX,3468,2025-08-14,ORD,BGR,0.351827012025902,92.0,Easy
UA,275,2025-08-10,ORD,RAP,0.3843251013176164,33.0,Easy
UA,2090,2025-08-13,ORD,MIA,0.13606623349913066,522.0,Difficult
UA,2243,2025-08-06,ORD,RIC,0.32215148756090417,254.0,Easy
OO,5868,2025-08-09,ORD,YWG,0.34517170670082997,168.0,Easy
G7,4436,2025-08-11,ORD,SGF,0.34397874142862844,228.0,Easy
OO,5819,2025-08-04,ORD,DLH,0.2919079885433593,338.0,Easy
G7,4429,2025-08-14,ORD,FSD,0.3203358169583571,216.0,Easy
UA,1224,2025-08-01,ORD,LAX,0.3392508007439566,347.0,Easy
G7,4451,2025-08-02,ORD,DTW,0.400681301121263,96.0,Easy
UA,1097,2025-08-09,ORD,DCA,0.2997151287365406,363.0,Easy
YX,3523,2025-08-08,ORD,RIC,0.36220688098891207,142.0,Easy
OO,5763,2025-08-14,ORD,TUL,0.2524295822813277,489.0,Difficult
OO,5534,2025-08-08,ORD,ICT,0.3621313029406827,145.0,Easy
UA,399,2025-08-07,ORD,BOS,0.3642331580304581,145.0,Easy
UA,481,2025-08-07,ORD,RNO,0.27353190252775,496.0,Difficult
G7,4549,2025-08-11,ORD,MLI,0.3716397044692543,113.0,Easy
OO,5429,2025-08-09,ORD,TYS,0.31423735354237997,309.0,Easy
OO,5140,2025-08-12,ORD,CMX,0.2078949328010601,439.0,Medium
OO,5526,2025-08-14,ORD,ATW,0.3218005814721818,206.0,Easy
UA,276,2025-08-08,ORD,IAD,0.27177104897770943,489.0,Difficult
UA,2628,2025-08-12,ORD,BNA,0.22687397582313326,420.0,Medium
UA,1538,2025-08-02,ORD,SAV,0.3444886017792293,339.0,Easy
UA,2090,2025-08-06,ORD,MIA,0.2173136675109495,476.0,Medium
UA,1205,2025-08-10,ORD,EWR,0.33193853990248073,227.0,Easy
UA,1324,2025-08-14,ORD,SFO,0.30927715143528384,270.0,Easy
UA,912,2025-08-06,ORD,KEF,0.3642079981819038,119.0,Easy
OO,5538,2025-08-03,ORD,HSV,0.3321188323264877,276.0,Easy
UA,3,2025-08-08,ORD,ZRH,0.3915733142546129,56.0,Easy
OO,5557,2025-08-11,ORD,OKC,0.3597634419635584,151.0,Easy
G7,4436,2025-08-08,ORD,SGF,0.360202573109205,152.0,Easy
G7,4610,2025-08-10,ORD,XNA,0.3496574524468042,143.0,Easy
UA,503,2025-08-10,ORD,DEN,0.31139934025071603,345.0,Easy
UA,2154,2025-08-13,ORD,ROC,0.45050402130563627,2.0,Easy
G7,4584,2025-08-07,ORD,TUL,0.38550516035220517,63.0,Easy
UA,1239,2025-08-11,ORD,ROC,0.3406261342715967,243.0,Easy
OO,5135,2025-08-07,ORD,MCW,0.30024300113481883,432.0,Medium
UA,2280,2025-08-11,ORD,MCO,0.32563331437075405,314.0,Easy
OO,5094,2025-08-01,ORD,RHI,0.38394036196287484,122.0,Easy
UA,1030,2025-08-13,ORD,ABQ,0.28392577888655013,382.0,Easy
UA,2148,2025-08-14,ORD,SAT,0.3143566169384401,247.0,Easy
UA,617,2025-08-05,ORD,CLT,0.2984979587514992,386.0,Easy
UA,909,2025-08-10,ORD,AMS,0.3479898972778395,149.0,Easy
UA,1693,2025-08-15,ORD,DCA,0.23334696354608628,502.0,Difficult
UA,721,2025-08-14,ORD,BOS,0.3209333025063329,214.0,Easy
UA,1677,2025-08-09,ORD,BOS,0.3037216244802226,349.0,Easy
UA,669,2025-08-03,ORD,AUS,0.2824869115738476,470.0,Medium
UA,1775,2025-08-15,ORD,FLL,0.35306645638426265,92.0,Easy
UA,1135,2025-08-03,ORD,SJO,0.3397241852967629,239.0,Easy
OO,5103,2025-08-02,ORD,JLN,0.3536026237144366,294.0,Easy
OO,5405,2025-08-09,ORD,SCE,0.30035409715022515,361.0,Easy
UA,1006,2025-08-03,ORD,LGA,0.26960619174310424,497.0,Difficult
G7,4416,2025-08-02,ORD,STL,0.39482551887579964,114.0,Easy
OO,5859,2025-08-11,ORD,BZN,0.23937742563494635,541.0,Difficult
UA,1941,2025-08-02,ORD,CVG,0.6309051653401057,1.0,Easy
OO,5352,2025-08-14,ORD,CAK,0.3486981475810864,102.0,Easy
G7,4610,2025-08-08,ORD,XNA,0.30124365061547,411.0,Medium
UA,1580,2025-08-08,ORD,YVR,0.3170415590802753,347.0,Easy
UA,907,2025-08-14,ORD,FRA,0.3869762710819018,21.0,Easy
OO,5103,2025-08-05,ORD,JLN,0.3470065886802475,188.0,Easy
UA,422,2025-08-14,ORD,ATH,0.38497120003045826,23.0,Easy
UA,561,2025-08-04,ORD,MCI,0.28256983751745307,382.0,Easy
UA,611,2025-08-04,ORD,SFO,0.2524465702454886,496.0,Difficult
UA,1815,2025-08-10,ORD,MSY,0.2788093269519498,472.0,Medium
OO,4809,2025-08-12,ORD,ICT,0.2932373866588799,251.0,Easy
UA,1576,2025-08-07,ORD,LGA,0.2773623580021588,488.0,Difficult
UA,2133,2025-08-01,ORD,EWR,0.3514378932046746,284.0,Easy
UA,399,2025-08-11,ORD,BOS,0.2725623771469059,504.0,Difficult
UA,2200,2025-08-01,ORD,SEA,0.40233596692137263,65.0,Easy
OO,5631,2025-08-05,ORD,DAY,0.40054692315498214,34.0,Easy
UA,1010,2025-08-10,ORD,DCA,0.5289176678288827,2.0,Easy
UA,2333,2025-08-13,ORD,BWI,0.3299084679839358,201.0,Easy
G7,4546,2025-08-07,ORD,AVP,0.3568928368907989,180.0,Easy
UA,1328,2025-08-15,ORD,SMF,0.31315061046076187,260.0,Easy
UA,2387,2025-08-10,ORD,MCO,0.37120720136532714,64.0,Easy
UA,1100,2025-08-03,ORD,PDX,0.20465861038639183,545.0,Difficult
OO,5275,2025-08-10,ORD,DLH,0.3616216218574657,101.0,Easy
UA,1531,2025-08-04,ORD,DSM,0.3369818787907788,120.0,Easy
UA,1933,2025-08-02,ORD,LAS,0.5443657776314067,4.0,Easy
OO,5138,2025-08-01,ORD,MGW,0.20864439816245997,553.0,Difficult
UA,2369,2025-08-12,ORD,AUS,0.3351442109420006,98.0,Easy
UA,1933,2025-08-14,ORD,LAS,0.2913359006431826,362.0,Easy
OO,5122,2025-08-08,ORD,EAU,0.29443223395716134,433.0,Medium
UA,118,2025-08-03,ORD,EDI,0.39033170638877146,29.0,Easy
UA,2640,2025-08-07,ORD,DCA,0.2153697025797381,534.0,Difficult
UA,1485,2025-08-01,ORD,SEA,0.3751969953457818,157.0,Easy
UA,359,2025-08-07,ORD,MEX,0.33849937966944,267.0,Easy
G7,4530,2025-08-04,ORD,SGF,0.35646641743874824,52.0,Easy
UA,1975,2025-08-12,ORD,ATL,0.22883072950992864,415.0,Medium
UA,1113,2025-08-04,ORD,ALB,0.2710238817572405,435.0,Medium
OO,5414,2025-08-11,ORD,MEM,0.34148730423262164,240.0,Easy
UA,2385,2025-08-13,ORD,MSO,0.3302069969330182,199.0,Easy
UA,2347,2025-08-02,ORD,CLE,0.36804489213324415,221.0,Easy
OO,5652,2025-08-14,ORD,GEG,0.30257241601160484,300.0,Easy
OO,5521,2025-08-08,ORD,ATW,0.30434103172959764,395.0,Easy
UA,2251,2025-08-01,ORD,PIT,0.34165784478226296,333.0,Easy
OO,5100,2025-08-01,ORD,DEC,0.3031778550179834,476.0,Medium
G7,4529,2025-08-06,ORD,SGF,0.3935528812465245,43.0,Easy
UA,944,2025-08-07,ORD,FRA,0.3659940724391554,134.0,Easy
G7,4501,2025-08-06,ORD,AVP,0.3257317979821957,244.0,Easy
OO,5577,2025-08-01,ORD,JAX,0.27254450082131965,526.0,Difficult
UA,416,2025-08-03,ORD,MXP,0.33281109801292813,271.0,Easy
UA,399,2025-08-10,ORD,BOS,0.3675155955206078,81.0,Easy
UA,1270,2025-08-07,ORD,PUJ,0.3061032129192223,410.0,Medium
UA,1655,2025-08-10,ORD,DCA,0.28634650715495596,448.0,Medium
UA,1655,2025-08-02,ORD,DCA,0.3512679521230925,310.0,Easy
UA,2414,2025-08-05,ORD,BNA,0.24359736134687973,483.0,Medium
OO,5290,2025-08-04,ORD,BOI,0.3134377100201902,225.0,Easy
OO,5362,2025-08-08,ORD,MKE,0.20372689029788146,542.0,Difficult
UA,2418,2025-08-12,ORD,PHL,0.23010469740834585,412.0,Medium
G7,4463,2025-08-07,ORD,ABE,0.32729981082696824,325.0,Easy
G7,4502,2025-08-02,ORD,LEX,0.3808767433223748,162.0,Easy
UA,1363,2025-08-11,ORD,LAX,0.324917894575816,319.0,Easy
UA,2133,2025-08-04,ORD,EWR,0.2636887963507554,461.0,Medium
UA,1967,2025-08-10,ORD,LAX,0.31552962545628666,315.0,Easy
UA,1641,2025-08-11,ORD,IND,0.22007768471842154,552.0,Difficult
UA,1314,2025-08-07,ORD,IAH,0.34044312587209324,259.0,Easy
UA,752,2025-08-15,ORD,DCA,0.34067114563006307,136.0,Easy
UA,2225,2025-08-13,ORD,PHX,0.20113063199133407,500.0,Difficult
G7,4185,2025-08-07,ORD,STL,0.39463337308697727,43.0,Easy
UA,265,2025-08-01,ORD,YYZ,0.3038104492121073,473.0,Medium
YX,3465,2025-08-08,ORD,GSP,0.3138283906591832,364.0,Easy
OO,5984,2025-08-07,ORD,BIL,0.3517842869837351,199.0,Easy
UA,1097,2025-08-10,ORD,DCA,0.2575450981805189,508.0,Difficult
UA,1069,2025-08-08,ORD,DCA,0.2784083633490553,468.0,Medium
YX,3520,2025-08-15,ORD,CVG,0.3063471473247418,276.0,Easy
OO,5712,2025-08-03,ORD,GSP,0.34272234910983285,224.0,Easy
G7,4425,2025-08-09,ORD,GRR,0.33534180407682,219.0,Easy
OO,5624,2025-08-11,ORD,LEX,0.3651414415336833,134.0,Easy
UA,356,2025-08-02,ORD,ATL,0.3360236615674839,381.0,Easy
OO,5810,2025-08-11,ORD,PIA,0.3693640884234578,118.0,Easy
OO,5984,2025-08-09,ORD,BIL,0.37875749166968703,53.0,Easy
UA,374,2025-08-11,ORD,MSP,0.3286807004126834,308.0,Easy
UA,3,2025-08-14,ORD,ZRH,0.35544353789388033,81.0,Easy
UA,1538,2025-08-04,ORD,SAV,0.2594308329575938,475.0,Medium
UA,1708,2025-08-07,ORD,CLE,0.31171567842909503,392.0,Easy
G7,4452,2025-08-14,ORD,RIC,0.24481247778859377,499.0,Difficult
UA,791,2025-08-15,ORD,DEN,0.23613827980822116,499.0,Difficult
UA,2251,2025-08-05,ORD,PIT,0.2620690602458835,462.0,Medium
YX,3668,2025-08-12,ORD,IND,0.2301725293902398,411.0,Medium
UA,2254,2025-08-13,ORD,PDX,0.3666873934790027,59.0,Easy
UA,422,2025-08-10,ORD,ATH,0.35589339799222314,118.0,Easy
UA,2440,2025-08-13,ORD,LAS,0.18361895243479448,509.0,Difficult
UA,721,2025-08-11,ORD,BOS,0.3238158138629523,323.0,Easy
UA,2202,2025-08-08,ORD,IAH,0.3224541446740459,323.0,Easy
UA,1564,2025-08-09,ORD,MSP,0.3977604275362413,21.0,Easy
UA,1660,2025-08-15,ORD,SFO,0.3195368177800088,226.0,Easy
OO,5763,2025-08-06,ORD,TUL,0.31477936224194686,288.0,Easy
G7,4186,2025-08-03,ORD,MLI,0.3664398975403883,113.0,Easy
UA,1209,2025-08-12,ORD,EWR,0.2011313000359747,445.0,Medium
UA,2254,2025-08-09,ORD,PDX,0.3713007021224195,69.0,Easy
UA,2414,2025-08-10,ORD,BNA,0.3553288840071482,120.0,Easy
YX,3569,2025-08-10,ORD,ALB,0.36941929347868135,71.0,Easy
OO,4638,2025-08-01,ORD,COS,0.35830145392523344,254.0,Easy
OO,5608,2025-08-02,ORD,GRB,0.3998534205244809,100.0,Easy
UA,1156,2025-08-01,ORD,MSY,0.3836163664498042,125.0,Easy
